SPILL_ID,START_DATE,LAT,LON,COUNTY,SPILL_CAUSE,SPILL CAUSE EXPLAIN,SSO Storm Associated,SPILL TYPE,SPILL VOL REACH LAND,SPILL VOL,SPILL VOL RECOVER,SPILL VOL REACH SURF,DIAMETER OF SEWER,MATERIAL SEWER_PIPE,AGE
820501,11/9/2015 11:08,38.61171111,-121.4096639,Sacramento,Operator error, ,No,Category 3,1,1,1,0, , , 
820502,11/9/2015 15:00,38.65136389,-121.3714861,Sacramento,Debris-General, ,No,Category 3,17,17,17,0, , , 
819380,11/9/2015 15:00,38.01183,-121.30336,San Joaquin,Root Intrusion, ,No,Category 3,4,4,4,0, , , 
820503,11/9/2015 21:00,38.43898889,-121.4385333,Sacramento,Grease deposition (FOG), ,No,Category 3,5,5,1,0, , , 
820129,11/10/2015 0:00,37.449265,-122.158219,Santa Clara,Root Intrusion,Additional Causes: Debris and Pipe Failure..,No,Category 3,19,19,18,0, , , 
820505,11/10/2015 9:00,38.51012222,-121.4536278,Sacramento,Root intrusion, ,No,Category 3,4,4,4,0, , , 
820504,11/10/2015 9:45,38.57196944,-121.3941694,Sacramento,Operator error, ,No,Category 3,1,1,1,0, , , 
819399,11/10/2015 11:35,37.86371,-122.27145,Alameda,Root Intrusion, ,No,Category 3,10,10,10,0, , , 
820506,11/10/2015 12:00,38.45341944,-121.4350528,Sacramento,Root intrusion, ,No,Category 3,8,8,7,0, , , 
820075,11/10/2015 14:15,35.596828,-119.408978,Kern,Debris-General, ,No,Category 3,250,250,0,0, , , 
820131,11/10/2015 15:00,37.432545,-122.111558,Santa Clara,Root Intrusion,Additional: Pipe Failure,No,Category 3,8,8,7,0, , , 
819907,11/10/2015 15:30,33.87125,-117.26411,Riverside,Pipe Structural Problem/Failure, ,No,Category 3,10,10,0,0,10,ACP,30
820118,11/10/2015 15:39,33.59825713,-117.2156639,Riverside,Debris-General, ,No,Category 3,40,40,40,0, , , 
820507,11/10/2015 17:00,38.52589444,-121.4427889,Sacramento,Debris-General, ,No,Category 3,2,2,0,0, , , 
820126,11/11/2015 0:00,37.443387,-122.157604,Santa Clara,Other (specify below),Surcharged pipe,No,Category 3,209,209,190,0, , , 
819473,11/11/2015 7:00,37.87689,-122.08006,Contra Costa,Root Intrusion, ,No,Category 1,10,13125,13125,13115, , , 
819406,11/11/2015 8:34,34.085798,-118.45451,Los Angeles,Debris-General, ,No,Category 3,204,204,204,0,8,VCP,4
819472,11/11/2015 10:00,33.83165,-118.31349,Los Angeles,Grease Deposition (FOG), ,No,Category 3,200,300,300,0,8,tcp,80
820514,11/11/2015 12:00,38.71934444,-121.4107611,Sacramento,Root intrusion, ,No,Category 3,3,3,0,0, , , 
820511,11/11/2015 13:00,38.60545556,-121.2809667,Sacramento,Root intrusion, ,No,Category 3,2,2,2,0, , , 
819435,11/11/2015 16:00,38.91499,-120.00633,El Dorado,Grease Deposition (FOG), ,No,Category 2,1000,1000,700,0,10,a/c,50
820510,11/11/2015 16:30,38.70940556,-121.3042222,Sacramento,Root intrusion, ,No,Category 3,2,2,1,0, , , 
819442,11/11/2015 16:30,37.989687,-120.379073,Tuolumne,Grease Deposition (FOG), ,No,Category 3,27,42,42,0,4,VCP, 
819515,11/11/2015 17:30,35.366,-119.06,Kern,Pump Station Failure-Mechanical, ,No,Category 3,30,30,0,0,6,Clay, 
819479,11/12/2015 0:00,32.76517,-117.00601,San Diego,Debris-Rags, ,No,Category 3,8,8,8,0, , , 
819505,11/12/2015 7:00,34.26923,-118.87806,Ventura,Grease Deposition (FOG), ,No,Category 1,500,2600,500,2100,8,VCP,42
819630,11/12/2015 9:15,38.256242,-122.029014,Solano,Debris-Rags, ,No,Category 3,1,1,1,0, , , 
819462,11/12/2015 9:35,40.87358,-124.07607,Humboldt,Other (specify below),Root intrusion of sewer pipe,No,Category 1,25,30,25,5,8,Cement,50
819432,11/12/2015 9:56,37.37822,-122.10645,Santa Clara,Root Intrusion,Root intrusion.,No,Category 3,10,10,10,0,6,VCP,60
819457,11/12/2015 10:49,37.26326,-122.2592,San Mateo,Root Intrusion, ,No,Category 3,150,150,0,0,6,VCP,30
819430,11/12/2015 11:11,37.88492,-122.25177,Alameda,Root Intrusion, ,No,Category 3,5,5,5,0, , , 
820105,11/12/2015 13:00,37.70033,-121.87457,Alameda,Grease Deposition (FOG), ,No,Category 3,0,715,715,0,6,vcp,25
819469,11/12/2015 14:29,38.00049,-121.79581,Contra Costa,Root Intrusion, ,No,Category 3,23,23,23,0,4,VCP, 
819554,11/12/2015 16:27,38.675631,-121.174317,Sacramento,Grease Deposition (FOG), ,No,Category 3,10,10,8,0,4, , 
820515,11/12/2015 20:00,38.68894444,-121.4660861,Sacramento,Root intrusion, ,No,Category 3,15,114,111,0, , , 
819517,11/12/2015 22:00,35.386,-119.127,Kern,Grease Deposition (FOG), ,No,Category 3,30,30,0,0,8,PVC, 
819480,11/13/2015 0:00,38.55835,-121.75648,Yolo,Debris-General, ,No,Category 3,10,10,10,0, , , 
819477,11/13/2015 0:00,38.5422,-121.74623,Yolo,Root Intrusion, ,No,Category 3,20,20,20,0, , , 
819500,11/13/2015 0:00,38.393783,-121.435975,Sacramento,Pipe Structural Problem/Failure, ,No,Category 1,0,6190,6190,6190, , , 
819680,11/13/2015 0:00,33.302687,-117.337672,San Diego,Debris-General,"This spill occurred at the same location as the spill that occurred on 11/7/15. After the rag and debris was removed from the lateral, the 6 inch lateral was inspected with CCTV. Operators determined that a  sag  in a section of the lateral downstream from the clean out allowed general debris and rags to accumulate, resulting in a blockage.",No,Category 3,30,30,30,0,6, , 
819446,11/13/2015 8:30,39.04597,-122.92457,Lake,Debris-General,Sewage was not flowing when discovered by City personnel. Misc debris removed from C/O.,No,Category 3,4,4,4,0,4,ABS,40
820076,11/13/2015 8:30,35.596833,-119.407839,Kern,Debris-General, ,No,Category 3,80,80,0,0, , , 
819955,11/13/2015 10:15,38.73808,-121.25907,Placer,Root Intrusion, ,No,Category 3,4,4,1,0, , , 
819453,11/13/2015 11:10,38.04139,-120.22992,Tuolumne,Root Intrusion, ,No,Category 3,50,100,100,0, , , 
819464,11/13/2015 11:30,35.1133,-118.56949,Kern,Debris-General,"Inmates are allowed to flush lunch bags containing paper sack, plastic wrap and condiment packets along with drink containers (milk cartons)",No,Category 3,40,40,40,0,4,13,13
819459,11/13/2015 11:35,35.1133,-118.56949,Kern,Root Intrusion, ,No,Category 3,20,20,0,0,6,Orangeburg,60
819461,11/13/2015 12:00,35.1133,-118.56949,Kern,Debris-General,Inmate clogged toilet with lunch bag / rags,No,Category 3,5,5,0,0,3,Stainless Steel,15
819543,11/13/2015 13:00,34.1455,-118.644764,Los Angeles,Root Intrusion, ,No,Category 3,50,50,0,0, , , 
820516,11/13/2015 13:30,38.66445556,-121.1978944,Sacramento,Debris-General, ,No,Category 3,1,1,1,0, , , 
820517,11/13/2015 16:00,38.64058056,-121.3567222,Sacramento,Root intrusion, ,No,Category 3,1,1,1,0, , , 
819465,11/14/2015 0:00,36.542833,-121.923339,Monterey,Other (specify below),combination of grease and rags,No,Category 2,2400,2400,2000,0,12,VCP,50
819523,11/14/2015 0:00,36.97448,-121.90902,Santa Cruz,Grease Deposition (FOG), ,No,Category 3,20,20,20,0, , , 
819476,11/14/2015 0:00,36.58866,-121.87793,Monterey,Debris-Rags,Rags and grease in main line.,No,Category 3,100,100,50,0, , , 
820519,11/14/2015 6:30,38.70143611,-121.2838861,Sacramento,Root intrusion, ,No,Category 3,3,3,1,0, , , 
820518,11/14/2015 8:00,38.70232222,-121.2941278,Sacramento,Root intrusion, ,No,Category 3,8,8,8,0, , , 
820520,11/14/2015 11:00,38.67644444,-121.5237694,Sacramento,Grease deposition (FOG), ,No,Category 3,3,3,1,0, , , 
819471,11/14/2015 11:03,34.109055,-118.201485,Los Angeles,Grease Deposition (FOG), ,No,Category 3,947,947,676,0,8,VCP,109
819494,11/14/2015 12:00,34.01364,-118.4612,Los Angeles,Root Intrusion,Root intrusion in the main line.,No,Category 3,150,150,150,0, , , 
820521,11/14/2015 13:00,38.50272778,-121.4757278,Sacramento,Root intrusion, ,No,Category 3,4,4,1,0, , , 
819485,11/14/2015 13:00,38.03301,-121.31924,San Joaquin,Debris-General, ,No,Category 3,8,8,8,0, , , 
819559,11/14/2015 13:30,37.83956,-122.20861,Alameda,Root Intrusion,Main sewer plugged with roots causing sewage to spill from building sewer lateral.,No,Category 3,240,240,240,0,8,VCP, 
820522,11/14/2015 13:30,38.46305,-121.4601139,Sacramento,Root intrusion, ,No,Category 3,8,11,7,0, , , 
820523,11/14/2015 15:00,38.63236944,-121.2606278,Sacramento,Debris-General, ,No,Category 3,5,7,6,0, , , 
819634,11/14/2015 15:50,37.81925,-122.00195,Contra Costa,Root Intrusion, ,No,Category 2,470,2600,2130,0, , , 
820524,11/14/2015 17:45,38.61057222,-121.5369056,Sacramento,Root intrusion, ,No,Category 3,4,4,1,0, , , 
819474,11/15/2015 0:00,33.49451,-117.67147,Orange,Debris-Rags, ,No,Category 3,900,900,900,0,8, , 
820166,11/15/2015 9:00,37.92963,-122.53879,Marin,Root Intrusion, ,No,Category 3,50,50,0,0,6,VCP,60
820525,11/15/2015 11:00,38.61564722,-121.415925,Sacramento,Debris-General, ,No,Category 3,11,11,10,0, , , 
819486,11/15/2015 11:45,33.59605,-117.86687,Orange,Root Intrusion, ,No,Category 1,300,450,300,150,8,vcp, 
820526,11/15/2015 12:45,38.64178611,-121.3501583,Sacramento,Root intrusion, ,No,Category 3,11,11,1,0, , , 
819529,11/15/2015 15:15,33.96475,-118.02817,Los Angeles,Root Intrusion, ,No,Category 3,50,50,0,0, , , 
819482,11/15/2015 15:33,39.73999,-122.17895,Glenn,Grease Deposition (FOG), ,No,Category 3,300,300,275,0, , , 
819489,11/15/2015 15:45,37.94242,-121.27849,San Joaquin,Grease Deposition (FOG), ,No,Category 3,10,10,10,0, , , 
820530,11/15/2015 18:00,38.69203333,-121.3080722,Sacramento,Root intrusion, ,No,Category 3,2,2,1,0, , , 
819527,11/16/2015 0:00,37.901785,-122.525294,Marin,Root Intrusion, ,No,Category 3,60,60,0,0,8,clay, 
819528,11/16/2015 0:00,37.901785,-122.525294,Marin,Root Intrusion, ,No,Category 3,60,60,0,0,8,clay, 
820286,11/16/2015 0:00,37.45159,-122.139839,Santa Clara,Root Intrusion, ,No,Category 3,26,26,26,0, , , 
819968,11/16/2015 0:00,34.61703,-120.20271,Santa Barbara,Other (specify below),Combination of root intrusion and grease accumulation in those roots.,No,Category 3,1,1,0,0,8,VCP,50
820528,11/16/2015 9:00,38.60573889,-121.3366583,Sacramento,Root intrusion, ,No,Category 3,26,26,22,0, , , 
820527,11/16/2015 9:30,38.46118889,-121.3578361,Sacramento,Grease deposition (FOG), ,No,Category 3,2,2,1,0, , , 
819484,11/16/2015 9:35,34.08919,-117.30825,San Bernardino,Debris from Lateral, ,No,Category 1,0,30,0,30,10,PVC,3
820229,11/16/2015 10:00,34.059444,-117.936667,Los Angeles,Grease Deposition (FOG), ,No,Category 3,70,70,70,0,8,VCP,40
819956,11/16/2015 10:19,38.72361,-121.24021,Placer,Root Intrusion, ,No,Category 3,2,2,0,0, , , 
819501,11/16/2015 11:24,38.02328,-121.2824,San Joaquin,Debris-General, ,No,Category 3,25,25,25,0, , , 
820529,11/16/2015 11:30,38.62185,-121.4161556,Sacramento,Pipe Structural Problem/Failure, ,No,Category 3,4,4,1,0, , , 
819588,11/16/2015 16:05,36.718269,-119.815602,Fresno,Grease Deposition (FOG), ,No,Category 3,201,201,195,0,6,VCP,63
820531,11/16/2015 17:00,38.49883056,-121.4588722,Sacramento,Root intrusion, ,No,Category 3,19,19,1,0, , , 
819579,11/17/2015 0:00,32.688369,-117.189603,San Diego,Construction Diversion Failure, ,No,Category 2,0,6300,6300,0, , , 
819611,11/17/2015 5:55,37.95353,-120.23562,Tuolumne,Root Intrusion, ,No,Category 3,20,20,0,0,6,asbspestos cement,60
819538,11/17/2015 8:16,38.63579,-121.45827,Sacramento,Grease Deposition (FOG), ,No,Category 3,0,36,36,0, , , 
820532,11/17/2015 9:00,38.61577222,-121.3721639,Sacramento,Root intrusion, ,No,Category 3,20,20,18,0, , , 
820322,11/17/2015 10:45,33.5745489,-117.2419409,Riverside,Debris from Construction, ,No,Category 3,100,100,100,0, , , 
820533,11/17/2015 17:15,38.53787222,-121.4401306,Sacramento,Root intrusion, ,No,Category 3,9,9,4,0, , , 
819565,11/18/2015 0:00,38.54914,-121.77292,Yolo,Root Intrusion, ,No,Category 3,10,10,10,0, , , 
819623,11/18/2015 7:30,37.93166,-122.08378,Contra Costa,Root Intrusion, ,No,Category 3,150,150,0,0, , , 
820537,11/18/2015 8:30,38.41965278,-121.3836306,Sacramento,Debris-General, ,No,Category 3,4,4,2,0, , , 
820534,11/18/2015 10:00,38.67000278,-121.1943972,Sacramento,Root intrusion, ,No,Category 3,2,2,1,0, , , 
819536,11/18/2015 10:58,37.87605,-122.26565,Alameda,Debris-General, ,No,Category 3,10,10,10,0, , , 
819540,11/18/2015 11:15,34.11868,-117.29535,San Bernardino,Grease Deposition (FOG), ,No,Category 3,20,20,20,0,8,vcp,40
820061,11/18/2015 12:00,37.463611,-122.203333,San Mateo,Other (specify below),"Roots, grease, and heavy duty paper towels.",No,Category 3,564,564,0,0, , , 
820535,11/18/2015 13:00,38.58359167,-121.3879861,Sacramento,Root intrusion, ,No,Category 3,3,3,1,0, , , 
820536,11/18/2015 14:30,38.52853611,-121.4105389,Sacramento,Root intrusion, ,No,Category 3,8,8,3,0, , , 
819548,11/18/2015 15:15,38.02949,-121.31173,San Joaquin,Debris-General, ,No,Category 3,0,10,10,0, , , 
819878,11/18/2015 16:09,37.389408,-122.132039,Santa Clara,Root Intrusion, ,No,Category 3,7,7,7,0,6,VCP, 
820541,11/18/2015 22:00,38.62960833,-121.2530583,Sacramento,Debris-General, ,No,Category 3,3,3,3,0, , , 
820538,11/19/2015 5:45,38.62406389,-121.4771583,Sacramento,Root intrusion, ,No,Category 3,2,2,1,0, , , 
820540,11/19/2015 7:30,38.44689444,-121.4292528,Sacramento,Root intrusion, ,No,Category 3,15,15,5,0, , , 
819600,11/19/2015 8:00,37.91129,-122.28998,Contra Costa,Grease Deposition (FOG), ,No,Category 3,25,25,25,0, , , 
820539,11/19/2015 9:40,38.62117778,-121.4705361,Sacramento,Root intrusion, ,No,Category 3,2,2,1,0, , , 
819604,11/19/2015 10:50,37.22862,-121.87818,Santa Clara,Grease Deposition (FOG), ,No,Category 3,25,26,26,0, , , 
820542,11/19/2015 16:00,38.66603611,-121.2539361,Sacramento,Root intrusion, ,No,Category 3,3,3,1,0, , , 
820543,11/19/2015 17:00,38.63386944,-121.4829222,Sacramento,Root intrusion, ,No,Category 3,5,7,5,0, , , 
820547,11/19/2015 17:00,38.48952778,-121.4554472,Sacramento,Root intrusion, ,No,Category 3,5,5,3,0, , , 
820544,11/19/2015 17:30,38.48224444,-121.4300972,Sacramento,Debris-General, ,No,Category 3,7,11,9,0, , , 
819668,11/19/2015 20:24,34.42222992,-118.4643933,Los Angeles,Other (specify below),Asphalt,No,Category 1,0,350,0,350, , , 
819626,11/19/2015 23:00,37.91907,-122.08006,Contra Costa,Grease Deposition (FOG), ,No,Category 3,300,300,0,0, , , 
819880,11/20/2015 0:00,34.50461,-117.2995,San Bernardino,Vandalism, ,No,Category 1,70440,73440,300,3000,8, , 
820545,11/20/2015 10:00,38.71856111,-121.3912972,Sacramento,Root intrusion, ,No,Category 3,39,47,41,0, , , 
820548,11/20/2015 10:00,38.60224722,-121.2937056,Sacramento,Root intrusion, ,No,Category 3,3,3,2,0, , , 
819572,11/20/2015 10:00,38.698056,-121.159722,Sacramento,CS Mainentance Caused Spill/Damage,contractor hit sewer line with digging equipment,No,Category 3,60,60,50,0, , , 
819652,11/20/2015 10:20,38.15427,-121.69236,Solano,Construction Diversion Failure, ,No,Category 1,30,60,0,30,8,clay,50
820317,11/20/2015 10:41,38.10058,-122.23355,Solano,Root Intrusion,BLOCKAGE CAUSED BY ROOTS. TOTAL SPILL VOLUME RECOVERED FROM GUTTER.  LINE ADDED TO PM SCHEDULE,No,Category 3,177,177,177,0, , , 
820546,11/20/2015 11:05,38.47336111,-121.4552611,Sacramento,Operator error, ,No,Category 3,2,2,2,0, , , 
845219,11/20/2015 11:10,39.25808,-121.02118,Nevada,Root Intrusion, ,No,Category 3,60,60,59,0, , , 
819593,11/20/2015 11:24,37.9316,-121.2701,San Joaquin,Grease Deposition (FOG), ,No,Category 3,25,25,25,0, , , 
820018,11/20/2015 13:00,38.32819,-122.31822,Napa,Root Intrusion, ,No,Category 3,1,1,0,0,4,ACP, 
820017,11/20/2015 13:00,38.29724,-122.294,Napa,Root Intrusion, ,No,Category 3,3,3,3,0,4,Clay, 
819617,11/20/2015 14:30,37.28406,-121.82363,Santa Clara,Grease Deposition (FOG), ,No,Category 3,32,32,32,0, , , 
820549,11/20/2015 15:00,38.60316111,-121.4227333,Sacramento,Root intrusion, ,No,Category 3,6,6,3,0, , , 
820071,11/20/2015 15:40,33.68403,-117.26753,Riverside,Root Intrusion, ,No,Category 3,50,50,0,0,8,VCP,48
820553,11/20/2015 16:00,38.53902222,-121.4213111,Sacramento,Debris-General, ,No,Category 3,20,20,1,0, , , 
820335,11/20/2015 16:00,37.77598,-120.86713,Stanislaus,Damage by Others Not Related to CS Construction/Maintenance (Specify Below),City of Oakdale WWTP staff damaged the top of the 21  Asbestos Cement pipe with the backhoe bucket while excavating to install a new effluent disposal pipe.,No,Category 3,800,800,0,0,21,AC,50
819595,11/21/2015 0:00,38.55425,-121.79356,Yolo,Root Intrusion, ,No,Category 3,10,10,10,0, , , 
819628,11/21/2015 8:30,37.45324,-122.17175,San Mateo,Other (specify below),sag in line,No,Category 3,45,45,45,0,6,vcp, 
819931,11/21/2015 8:32,38.663902,-121.778397,Yolo,Root Intrusion, ,No,Category 3,11,11,11,0,4, , 
820550,11/21/2015 9:00,38.54353611,-121.3515833,Sacramento,Root intrusion, ,No,Category 3,8,8,8,0, , , 
820551,11/21/2015 9:30,38.688975,-121.3243444,Sacramento,Debris-General, ,No,Category 3,4,4,0,0, , , 
819582,11/21/2015 9:39,37.55678,-122.2759,San Mateo,Air Relief Valve (ARV)/Blow-Off Valve (BOV) Failure, ,No,Category 2,0,3000,3000,0,2,Brass,20
820552,11/21/2015 11:00,38.61521389,-121.3257889,Sacramento,Root intrusion, ,No,Category 3,4,4,4,0, , , 
819690,11/21/2015 11:00,37.63364,-121.00241,Stanislaus,Grease Deposition (FOG), ,No,Category 3,12,12,12,0, ,VCP, 
820321,11/21/2015 12:22,33.5742393,-117.2398934,Riverside,Other (specify below),Scale accumulation in city main from private water softener,No,Category 3,1,1,0,0, , , 
820318,11/21/2015 12:22,33.5742393,-117.2398934,Riverside,Other (specify below),accumulated scale from water softeners,No,Category 3,359,359,0,0, , , 
819585,11/21/2015 12:45,33.957422,-118.425383,Los Angeles,Debris-General, ,No,Category 3,102,102,102,0,8,VCP,65
819622,11/21/2015 12:50,37.98615,-121.29346,San Joaquin,Debris-General, ,No,Category 3,1,1,1,0, , , 
820554,11/21/2015 13:00,38.59202222,-121.3351389,Sacramento,Root intrusion, ,No,Category 3,9,104,100,0, , , 
820555,11/21/2015 13:30,38.52822778,-121.4189972,Sacramento,Root intrusion, ,No,Category 3,8,8,8,0, , , 
820556,11/21/2015 13:30,38.61543889,-121.3744972,Sacramento,Debris-General, ,No,Category 3,4,4,1,0, , , 
820557,11/21/2015 14:00,38.59644444,-121.3088194,Sacramento,Root intrusion, ,No,Category 3,5,5,1,0, , , 
820559,11/21/2015 14:30,38.67594722,-121.3403861,Sacramento,Root intrusion, ,No,Category 3,1,1,1,0, , , 
820115,11/21/2015 15:28,38.01511,-121.81573,Contra Costa,Root Intrusion, ,No,Category 3,2,22,22,0,4, , 
820558,11/21/2015 15:30,38.70941667,-121.3040361,Sacramento,Root intrusion, ,No,Category 3,8,151,145,0, , , 
820562,11/21/2015 16:00,38.65078889,-121.2548306,Sacramento,Root intrusion, ,No,Category 3,15,15,2,0, , , 
819939,11/21/2015 16:45,35.31,-119.013,Kern,Grease Deposition (FOG), ,No,Category 3,15,15,0,0,6,Clay, 
820560,11/21/2015 17:00,38.63007222,-121.3674861,Sacramento,Root intrusion, ,No,Category 3,3,3,2,0, , , 
820875,11/22/2015 0:00,35.296063,-120.67285,San Luis Obispo,Root Intrusion, ,No,Category 3,23,23,18,0,6, , 
820252,11/22/2015 0:00,33.408267,-117.585683,San Diego,Pipe Structural Problem/Failure, ,No,Category 3,900,900,0,0,6,C900,25
820568,11/22/2015 7:30,38.63321944,-121.320425,Sacramento,Root intrusion, ,No,Category 3,5,5,2,0, , , 
